Gnd tr X,Gnd tr Y,Gaze X,Gaze Y,Timestamp,Res X,Res Y,User Dis
671,1,689.8355,-14.7975,1382424609,,,
671,1,676.6876,-21.9609,1382424654,,,
671,1,675.9453,-21.9421,1382424670,,,
671,1,666.6221,-20.3706,1382424715,,,
671,1,667.0369,-19.7681,1382424745,,,
671,1,680.8785,-12.8252,1382424789,,,
671,1,679.5764,-12.8108,1382424821,,,
671,1,679.7573,-12.9471,1382424851,,,
671,1,675.9649,-19.061,1382424879,,,
671,1,670.7819,-31.201,1382424910,,,
671,1,669.6948,-29.0671,1382424956,,,
671,1,669.876,-28.8243,1382424969,,,
671,1,675.1443,-6.3879,1382425015,,,
671,1,681.0147,-3.6453,1382425046,,,
671,1,678.9596,0.1494,1382425091,,,
671,1,675.9025,-4.0952,1382425120,,,
671,1,679.8546,-5.7478,1382425150,,,
671,1,684.5063,-8.943,1382425181,,,
671,1,678.6691,-6.2529,1382425210,,,
671,1,680.02,-6.9721,1382425255,,,
671,1,677.7559,-12.7686,1382425270,,,
671,1,678.1951,-13.7863,1382425315,,,
671,1,678.3564,-14.9103,1382425345,,,
671,1,680.7666,-9.5401,1382425390,,,
671,1,679.7709,-10.7029,1382425419,,,
671,1,675.5237,-7.4077,1382425452,,,
671,1,672.6952,-1.7235,1382425481,,,
671,1,671.4728,-2.8759,1382425509,,,
671,1,677.9968,-15.4472,1382425554,,,
671,1,678.5709,-15.8631,1382425570,,,
671,1,676.1162,-15.5915,1382425615,,,
671,1,667.138,-17.3349,1382425644,,,
671,1,658.187,-12.1269,1382425689,,,
671,1,659.247,-11.395,1382425720,,,
671,1,661.1934,-17.1701,1382425751,,,
671,1,665.2274,-20.1943,1382425779,,,
671,1,666.3608,-20.5339,1382425824,,,
671,1,665.1126,-14.9058,1382425855,,,
671,1,665.3989,-14.7827,1382425869,,,
671,1,662.3267,-8.976,1382425914,,,
671,1,663.8928,-10.8917,1382425946,,,
671,1,655.9905,-16.2014,1382425991,,,
671,1,663.3814,-10.7159,1382426020,,,
671,1,668.7266,-3.6365,1382426050,,,
671,1,674.5086,-0.9362,1382426081,,,
671,1,675.0047,-6.7438,1382426125,,,
671,1,670.3195,-14.0419,1382426155,,,
671,1,670.1778,-14.8372,1382426172,,,
671,1,671.2041,-14.6308,1382426215,,,
671,1,673.6677,-13.7971,1382426247,,,
671,1,678.9153,-21.133,1382426290,,,
671,1,678.6202,-14.4317,1382426319,,,
671,1,676.2938,-14.4193,1382426351,,,
671,1,675.74,-13.2434,1382426381,,,
671,1,677.7454,-12.4033,1382426425,,,
671,1,681.5923,-12.9341,1382426454,,,
671,1,681.2861,-13.5253,1382426472,,,
671,1,679.8102,-16.0924,1382426515,,,
671,1,676.5942,-14.8682,1382426545,,,
671,1,675.9294,-18.5399,1382426589,,,
671,1,675.3333,-22.1723,1382426622,,,
671,1,674.6572,-20.629,1382426651,,,
671,1,675.2043,-21.2985,1382426680,,,
671,1,670.317,-23.1401,1382426724,,,
671,1,669.693,-24.6051,1382426755,,,
671,1,667.3746,-25.6112,1382426768,,,
671,1,662.6381,-30.48,1382426814,,,
671,1,670.3939,-20.7392,1382426859,,,
671,1,665.0701,-18.3944,1382426890,,,
335,1,664.5821,-16.719,1382426920,,,
335,1,659.5472,-17.2546,1382426950,,,
335,1,659.0376,-17.3583,1382426980,,,
335,1,663.4521,-27.7695,1382427025,,,
335,1,664.6914,-28.2554,1382427055,,,
335,1,664.8137,-28.86,1382427070,,,
335,1,662.6179,-27.1444,1382427115,,,
335,1,582.8557,-19.34,1382427160,,,
335,1,521.5406,-22.4435,1382427190,,,
335,1,362.4145,-33.004,1382427218,,,
335,1,350.1523,-33.3727,1382427251,,,
335,1,350.7042,-33.0885,1382427280,,,
335,1,351.8073,-30.16,1382427325,,,
335,1,350.1398,-29.3172,1382427353,,,
335,1,349.6424,-24.6586,1382427370,,,
335,1,349.5377,-22.3179,1382427415,,,
335,1,349.4044,-21.6811,1382427449,,,
335,1,349.8177,-22.0302,1382427478,,,
335,1,349.8177,-22.0302,1382427509,,,
335,1,349.8177,-22.0302,1382427540,,,
335,1,349.8177,-22.0302,1382427584,,,
335,1,349.8177,-22.0302,1382427613,,,
335,1,349.8177,-22.0302,1382427644,,,
335,1,349.8177,-22.0302,1382427658,,,
335,1,397.1274,-45.2454,1382427713,,,
335,1,353.6245,-8.4472,1382427758,,,
335,1,339.5647,-17.5379,1382427790,,,
335,1,346.5226,-14.4152,1382427820,,,
335,1,340.5334,-2.2731,1382427849,,,
335,1,340.551,11.681,1382427880,,,
335,1,349.1562,4.4608,1382427925,,,
335,1,352.5494,-3.4184,1382427955,,,
335,1,354.568,-10.6632,1382427970,,,
335,1,355.9622,-21.7633,1382428016,,,
335,1,354.2754,-19.0341,1382428060,,,
335,1,350.2675,-21.2736,1382428090,,,
335,1,353.793,-16.134,1382428119,,,
335,1,354.3502,-15.9147,1382428151,,,
335,1,355.6835,-12.749,1382428180,,,
335,1,360.19,-14.3324,1382428225,,,
335,1,360.674,-14.4193,1382428254,,,
335,1,358.577,-14.5406,1382428270,,,
335,1,355.5526,-4.1148,1382428315,,,
335,1,345.9755,1.5325,1382428360,,,
335,1,346.5657,-3.0168,1382428389,,,
335,1,344.9967,-15.0231,1382428420,,,
335,1,335.9328,-26.5434,1382428451,,,
335,1,340.0823,-17.4369,1382428495,,,
335,1,341.0095,-11.3688,1382428524,,,
335,1,341.8928,-14.0061,1382428556,,,
335,1,341.9958,-17.4325,1382428570,,,
335,1,351.8017,-23.3745,1382428613,,,
335,1,350.2489,-19.6026,1382428659,,,
335,1,345.5068,-17.0435,1382428690,,,
335,1,344.3015,-17.0178,1382428720,,,
335,1,345.5305,-17.2184,1382428749,,,
335,1,345.8596,-19.0502,1382428793,,,
335,1,346.5444,-18.3565,1382428827,,,
335,1,346.7083,-17.1366,1382428855,,,
335,1,352.1606,-7.7686,1382428870,,,
335,1,347.1016,-9.8335,1382428929,,,
335,1,347.5368,-5.1484,1382428960,,,
335,1,336.764,-7.0301,1382428992,,,
335,1,341.9873,-6.3351,1382429018,,,
335,1,342.1354,-6.6027,1382429051,,,
335,1,346.925,-3.7809,1382429095,,,
335,1,347.1324,-3.7347,1382429125,,,
335,1,340.7086,-12.2021,1382429154,,,
335,1,340.1303,-13.1329,1382429170,,,
335,1,337.1091,-16.1717,1382429215,,,
335,1,338.6059,-32.5372,1382429262,,,
335,1,339.3638,-23.2978,1382429289,,,
335,1,340.2391,-13.5591,1382429320,,,
335,1,340.6126,-11.733,1382429351,,,
335,1,339.3336,-17.3503,1382429395,,,
335,1,345.652,-16.1592,1382429423,,,
335,1,345.7995,-17.5016,1382429455,,,
335,1,345.1714,-19.092,1382429470,,,
335,1,340.1867,-13.8494,1382429513,,,
335,1,340.832,-10.1531,1382429560,,,
335,1,337.1684,-7.3296,1382429590,,,
335,1,337.4948,-3.6009,1382429620,,,
335,1,338.3157,-0.3101,1382429649,,,
335,1,337.353,-0.1976,1382429694,,,
335,1,338.6842,-5.0448,1382429725,,,
335,1,335.1727,-9.9974,1382429756,,,
335,1,334.9031,-10.2422,1382429770,,,
335,1,335.5878,-6.098,1382429816,,,
335,1,331.1625,-1.6459,1382429860,,,
335,1,329.3397,-2.5745,1382429890,,,
-1,1,332.5827,-5.52,1382429919,,,
-1,1,348.2858,-9.2643,1382429963,,,
-1,1,349.214,-9.6689,1382429995,,,
-1,1,345.1162,-7.396,1382430026,,,
-1,1,347.1142,-6.0058,1382430055,,,
-1,1,347.2376,-5.9897,1382430071,,,
-1,1,321.7517,-1.3762,1382430130,,,
-1,1,142.0638,9.7485,1382430149,,,
-1,1,129.2042,11.5437,1382430188,,,
-1,1,129.2891,13.0397,1382430220,,,
-1,1,80.0732,15.5468,1382430251,,,
-1,1,51.3104,12.3017,1382430295,,,
-1,1,29.6847,-7.0363,1382430325,,,
-1,1,25.2948,-8.9855,1382430357,,,
-1,1,25.657,-8.7908,1382430369,,,
-1,1,13.1394,-13.292,1382430430,,,
-1,1,12.0769,-7.8056,1382430460,,,
-1,1,10.8706,-8.2861,1382430490,,,
-1,1,15.4453,13.0382,1382430520,,,
-1,1,23.4862,22.8089,1382430549,,,
-1,1,20.4004,15.0935,1382430583,,,
-1,1,20.4004,15.0935,1382430614,,,
-1,1,17.9681,-41.456,1382430644,,,
-1,1,17.9681,-41.456,1382430659,,,
-1,1,57.1665,-85.4242,1382430729,,,
-1,1,5.179,0.0943,1382430760,,,
-1,1,3.5309,5.0188,1382430790,,,
-1,1,11.6242,1.4879,1382430820,,,
-1,1,16.7581,0.793,1382430851,,,
-1,1,22.5928,-13.6891,1382430895,,,
-1,1,13.7588,-9.6306,1382430925,,,
-1,1,10.3223,-6.9208,1382430953,,,
-1,1,8.322,-4.8434,1382430970,,,
-1,1,6.2193,-1.0798,1382431030,,,
-1,1,7.5415,0.2748,1382431061,,,
-1,1,11.7534,9.8586,1382431088,,,
-1,1,5.1074,-3.044,1382431120,,,
-1,1,5.6222,-2.1105,1382431152,,,
-1,1,5.5338,-12.5423,1382431196,,,
-1,1,12.991,-5.5077,1382431224,,,
-1,1,13.5535,-5.9184,1382431256,,,
-1,1,13.7731,-5.1225,1382431268,,,
-1,1,12.1716,20.8788,1382431330,,,
-1,1,8.1662,10.1536,1382431358,,,
-1,1,12.2602,-3.2965,1382431390,,,
-1,1,9.6319,-7.9876,1382431420,,,
-1,1,9.8023,-2.6189,1382431465,,,
-1,1,13.272,-1.8593,1382431483,,,
-1,1,14.3571,-3.2498,1382431525,,,
-1,1,15.7651,-7.487,1382431555,,,
-1,1,17.9354,-10.565,1382431570,,,
-1,1,21.4213,-2.4796,1382431630,,,
-1,1,15.0443,4.2614,1382431660,,,
-1,1,13.8752,5.8987,1382431690,,,
-1,1,10.6357,13.3924,1382431719,,,
-1,1,4.6031,5.5806,1382431763,,,
-1,1,3.0961,-2.1181,1382431795,,,
-1,1,14.4172,-7.1792,1382431825,,,
-1,1,12.8763,-6.2545,1382431853,,,
-1,1,18.5033,-5.0879,1382431870,,,
-1,1,10.937,7.4164,1382431930,,,
-1,1,7.206,3.8852,1382431961,,,
-1,1,10.6093,2.1323,1382431988,,,
-1,1,8.2221,-2.2317,1382432022,,,
-1,1,11.593,2.9038,1382432065,,,
-1,1,11.0445,2.772,1382432095,,,
-1,1,14.8711,3.6155,1382432123,,,
-1,1,16.1998,2.5726,1382432155,,,
-1,1,17.7932,-2.5322,1382432168,,,
-1,1,14.8404,4.7711,1382432230,,,
-1,1,14.2637,2.1783,1382432258,,,
-1,1,11.5686,2.7504,1382432290,,,
-1,1,6.3005,2.0117,1382432320,,,
-1,1,7.7364,3.9479,1382432365,,,
-1,1,8.3742,5.5046,1382432393,,,
-1,1,16.1076,10.0903,1382432425,,,
-1,1,7.8899,3.5764,1382432455,,,
-1,1,7.6751,1.6559,1382432470,,,
-1,1,9.4443,1.1858,1382432528,,,
-1,1,5.4953,7.8651,1382432560,,,
-1,1,5.0681,10.7622,1382432590,,,
-1,1,7.2676,11.6668,1382432618,,,
-1,1,4.701,6.8767,1382432663,,,
-1,1,4.0746,5.6082,1382432696,,,
-1,1,4.8474,5.179,1382432725,,,
-1,1,7.5122,7.8645,1382432753,,,
-1,1,3.7575,23.8077,1382432799,,,
-1,1,5.6301,14.6558,1382432830,,,
-1,1,5.5123,13.3217,1382432860,,,
-1,1,-0.0787,4.3871,1382432888,,,
-337,1,-3.3348,7.8735,1382432920,,,
-337,1,-3.3526,11.0945,1382432965,,,
-337,1,-1.6001,16.956,1382432995,,,
-337,1,-1.3681,8.351,1382433023,,,
-337,1,-1.3585,11.9053,1382433056,,,
-337,1,1.5502,9.3723,1382433068,,,
-337,1,-27.3376,17.6123,1382433130,,,
-337,1,-216.0795,13.2728,1382433158,,,
-337,1,-309.1822,28.2833,1382433190,,,
-337,1,-324.644,15.1064,1382433209,,,
-337,1,-314.0514,24.0362,1382433265,,,
-337,1,-315.4102,9.1518,1382433295,,,
-337,1,-319.394,-3.0073,1382433325,,,
-337,1,-317.1195,4.3076,1382433355,,,
-337,1,-313.4189,8.8489,1382433401,,,
-337,1,-315.6212,8.6345,1382433428,,,
-337,1,-320.7774,11.8211,1382433461,,,
-337,1,-318.2895,14.1649,1382433490,,,
-337,1,-316.5297,10.8898,1382433518,,,
-337,1,-310.6866,5.0629,1382433563,,,
-337,1,-310.9896,5.17,1382433595,,,
-337,1,-318.7043,12.2349,1382433625,,,
-337,1,-316.5097,12.4876,1382433653,,,
-337,1,-310.4083,17.4177,1382433699,,,
-337,1,-308.4487,25.6069,1382433730,,,
-337,1,-315.0181,15.728,1382433760,,,
-337,1,-317.2682,11.2576,1382433788,,,
-337,1,-313.9313,5.3104,1382433820,,,
-337,1,-303.1252,3.9612,1382433865,,,
-337,1,-302.6475,5.2473,1382433895,,,
-337,1,-301.5568,5.2515,1382433923,,,
-337,1,-304.9719,6.4146,1382433968,,,
-337,1,-304.6464,7.3278,1382434001,,,
-337,1,-303.6943,15.0633,1382434030,,,
-337,1,-310.799,17.7743,1382434058,,,
-337,1,-314.6563,19.6873,1382434090,,,
-337,1,-315.7525,17.142,1382434120,,,
-337,1,-313.9997,6.6245,1382434165,,,
-337,1,-314.8212,12.3744,1382434193,,,
-337,1,-317.0815,24.5643,1382434225,,,
-337,1,-319.2725,16.3708,1382434255,,,
-337,1,-319.6847,14.489,1382434301,,,
-337,1,-317.1977,16.3316,1382434330,,,
-337,1,-313.3205,18.2811,1382434360,,,
-337,1,-314.2728,21.5743,1382434390,,,
-337,1,-307.8007,18.2697,1382434418,,,
-337,1,-307.9974,14.6534,1382434463,,,
-337,1,-312.5451,10.6735,1382434495,,,
-337,1,-316.9329,7.9514,1382434525,,,
-337,1,-316.7195,8.0255,1382434553,,,
-337,1,-312.6801,4.8091,1382434599,,,
-337,1,-310.9727,3.5735,1382434630,,,
-337,1,-319.4135,21.443,1382434661,,,
-337,1,-321.874,22.9038,1382434688,,,
-337,1,-319.9958,24.1596,1382434720,,,
-337,1,-314.9157,26.3803,1382434765,,,
-337,1,-316.4403,28.7186,1382434795,,,
-337,1,-316.2138,25.8236,1382434823,,,
-337,1,-314.7304,18.4271,1382434855,,,
-337,1,-318.3205,6.6593,1382434901,,,
-337,1,-319.5282,11.4408,1382434930,,,
-337,1,-314.1067,15.3935,1382434959,,,
-337,1,-315.4136,13.432,1382435003,,,
-337,1,-313.2992,12.0217,1382435020,,,
-337,1,-315.1322,22.6987,1382435065,,,
-337,1,-316.5128,15.4728,1382435093,,,
-337,1,-317.307,10.3456,1382435125,,,
-337,1,-317.2595,0.4165,1382435170,,,
-337,1,-318.2489,0.5744,1382435201,,,
-337,1,-318.8359,9.9788,1382435228,,,
-337,1,-319.6216,9.9905,1382435260,,,
-337,1,-319.7127,10.473,1382435290,,,
-337,1,-320.4995,11.5015,1382435318,,,
-337,1,-318.135,11.2254,1382435363,,,
-337,1,-315.3536,10.3221,1382435397,,,
-337,1,-318.1855,9.8161,1382435425,,,
-337,1,-326.0259,13.8841,1382435470,,,
-337,1,-327.8895,8.937,1382435499,,,
-337,1,-326.9654,2.7998,1382435530,,,
-337,1,-329.4712,-5.3141,1382435560,,,
-337,1,-330.5539,-3.6323,1382435588,,,
-337,1,-329.694,-1.0696,1382435620,,,
-337,1,-330.7261,3.905,1382435665,,,
-337,1,-330.8631,3.4371,1382435695,,,
-337,1,-330.7728,4.2693,1382435723,,,
-337,1,-329.1287,4.1884,1382435768,,,
-337,1,-328.6359,5.0002,1382435801,,,
-337,1,-329.3989,7.2986,1382435830,,,
-337,1,-329.7307,6.4816,1382435858,,,
-337,1,-340.2102,12.8464,1382435903,,,
-673,1,-341.1596,13.4342,1382435920,,,
-673,1,-328.9233,10.4092,1382435965,,,
-673,1,-331.1608,9.7028,1382435993,,,
-673,1,-322.8343,8.2047,1382436025,,,
-673,1,-318.9256,7.6326,1382436070,,,
-673,1,-316.526,5.0838,1382436103,,,
-673,1,-361.5565,-2.203,1382436128,,,
-673,1,-547.9239,4.4636,1382436161,,,
-673,1,-536.9809,4.4125,1382436179,,,
-673,1,-657.5239,11.0489,1382436218,,,
-673,1,-660.8011,12.7495,1382436263,,,
-673,1,-666.813,-11.0397,1382436295,,,
-673,1,-665.4382,-7.4545,1382436325,,,
-673,1,-663.772,0.2138,1382436370,,,
-673,1,-660.8233,-2.7054,1382436399,,,
-673,1,-657.299,-2.2306,1382436430,,,
-673,1,-641.5454,-7.1092,1382436460,,,
-673,1,-640.9288,-6.4617,1382436488,,,
-673,1,-638.9739,-7.0725,1382436520,,,
-673,1,-631.0208,-10.0114,1382436565,,,
-673,1,-630.664,-5.141,1382436595,,,
-673,1,-636.1217,-2.4405,1382436623,,,
-673,1,-636.7567,-2.2361,1382436669,,,
-673,1,-638.4105,-2.9371,1382436701,,,
-673,1,-632.7826,0.0498,1382436730,,,
-673,1,-631.542,-11.704,1382436758,,,
-673,1,-622.5943,-8.3484,1382436805,,,
-673,1,-623.359,-9.13,1382436820,,,
-673,1,-627.853,-9.9292,1382436865,,,
-673,1,-630.1497,-12.3285,1382436895,,,
-673,1,-627.2848,-15.0766,1382436938,,,
-673,1,-626.0165,-14.9299,1382436970,,,
-673,1,-622.1717,-14.6137,1382437001,,,
-673,1,-622.1927,-9.2622,1382437028,,,
-673,1,-624.8909,-6.1741,1382437060,,,
-673,1,-627.0951,-0.8416,1382437105,,,
-673,1,-626.6426,-1.7133,1382437120,,,
-673,1,-624.5325,-1.7882,1382437163,,,
-673,1,-621.0025,-5.0303,1382437195,,,
-673,1,-620.036,-10.3504,1382437225,,,
-673,1,-617.887,-4.8674,1382437270,,,
-673,1,-617.6725,-1.494,1382437299,,,
-673,1,-621.2947,0.8883,1382437330,,,
-673,1,-623.1864,3.7085,1382437360,,,
-673,1,-623.8974,7.5233,1382437405,,,
-673,1,-626.1438,7.6441,1382437420,,,
-673,1,-625.0985,6.378,1382437466,,,
-673,1,-626.8234,-1.8692,1382437495,,,
-673,1,-625.5514,-1.3413,1382437524,,,
-673,1,-624.6626,2.6069,1382437568,,,
-673,1,-624.0865,3.0915,1382437601,,,
-673,1,-621.8275,-6.2985,1382437630,,,
-673,1,-621.0377,-13.2341,1382437658,,,
-673,1,-625.1945,-9.1322,1382437704,,,
-673,1,-626.5577,-5.8223,1382437720,,,
-673,1,-630.3519,12.3815,1382437765,,,
-673,1,-631.3863,15.1593,1382437793,,,
-673,1,-625.6657,7.0353,1382437838,,,
-673,1,-624.7074,10.8967,1382437870,,,
-673,1,-624.1227,10.3512,1382437901,,,
-673,1,-623.1543,3.3697,1382437928,,,
-673,1,-624.886,1.3041,1382437973,,,
-673,1,-629.9219,4.2007,1382438005,,,
-673,1,-629.9556,3.9814,1382438018,,,
-673,1,-629.1435,6.4796,1382438063,,,
-673,1,-628.5917,5.2515,1382438096,,,
-673,1,-624.4934,-1.0692,1382438140,,,
-673,1,-628.9143,1.3481,1382438170,,,
-673,1,-631.2221,6.9018,1382438199,,,
-673,1,-633.0148,11.9561,1382438230,,,
-673,1,-630.862,9.7118,1382438260,,,
-673,1,-634.9874,11.7158,1382438305,,,
-673,1,-634.1766,10.7514,1382438320,,,
-673,1,-635.3081,2.1598,1382438365,,,
-673,1,-632.6076,6.165,1382438395,,,
-673,1,-639.6127,14.0708,1382438440,,,
-673,1,-638.8521,13.6835,1382438468,,,
-673,1,-639.3998,12.1914,1382438501,,,
-673,1,-634.7076,20.3828,1382438530,,,
-673,1,-635.9101,15.2824,1382438558,,,
-673,1,-640.341,19.1234,1382438603,,,
-673,1,-640.4985,18.6958,1382438620,,,
-673,1,-627.0475,11.0567,1382438665,,,
-673,1,-624.7521,6.3481,1382438693,,,
-673,1,-625.6443,8.9596,1382438738,,,
-673,1,-625.4395,7.7682,1382438769,,,
-673,1,-626.1084,12.0746,1382438801,,,
-673,1,-626.3397,10.789,1382438828,,,
-673,1,-625.3725,8.5479,1382438873,,,
-673,1,-620.6136,4.772,1382438905,,,
-337,1,-620.0579,3.9627,1382438918,,,
-337,1,-614.8357,-1.4916,1382438963,,,
-337,1,-620.9987,2.3991,1382439008,,,
-337,1,-621.2629,3.1099,1382439039,,,
-337,1,-618.0865,4.7216,1382439070,,,
-337,1,-615.9046,5.4839,1382439099,,,
-337,1,-612.227,6.8001,1382439129,,,
-337,1,-607.336,7.2889,1382439175,,,
-337,1,-546.9384,5.9943,1382439205,,,
-337,1,-434.3571,8.9573,1382439219,,,
-337,1,-364.4381,9.0907,1382439264,,,
-337,1,-356.7047,3.2668,1382439296,,,
-337,1,-349.0632,9.6358,1382439340,,,
-337,1,-343.1331,12.566,1382439369,,,
-337,1,-337.8112,9.8299,1382439401,,,
-337,1,-325.4165,-17.9657,1382439429,,,
-337,1,-331.3058,-10.6572,1382439458,,,
-337,1,-337.7034,-3.028,1382439503,,,
-337,1,-338.6806,-3.5198,1382439519,,,
-337,1,-338.6806,-3.5198,1382439553,,,
-337,1,-338.6806,-3.5198,1382439598,,,
-337,1,-338.6806,-3.5198,1382439628,,,
-337,1,-338.6806,-3.5198,1382439658,,,
-337,1,-319.2937,-14.6766,1382439700,,,
-337,1,-312.9686,-12.4526,1382439728,,,
-337,1,-310.5227,-3.4982,1382439773,,,
-337,1,-308.8343,6.6706,1382439805,,,
-337,1,-310.9978,-4.2559,1382439818,,,
-337,1,-311.8167,-4.862,1382439863,,,
-337,1,-309.9423,6.955,1382439898,,,
-337,1,-310.6406,22.6058,1382439939,,,
-337,1,-311.4022,23.8021,1382439969,,,
-337,1,-329.5938,23.4485,1382439999,,,
-337,1,-329.619,21.5167,1382440029,,,
-337,1,-322.4474,-3.4805,1382440074,,,
-337,1,-320.8054,-4.9001,1382440104,,,
-337,1,-320.1654,-6.1149,1382440119,,,
-337,1,-321.8977,-8.1537,1382440164,,,
-337,1,-318.3856,-16.7924,1382440209,,,
-337,1,-316.9765,-13.4345,1382440240,,,
-337,1,-318.0289,-9.9826,1382440268,,,
-337,1,-319.5936,-6.7801,1382440300,,,
-337,1,-320.2882,3.3625,1382440331,,,
-337,1,-320.202,5.8362,1382440374,,,
-337,1,-318.4321,-6.3079,1382440403,,,
-337,1,-317.8795,-6.8245,1382440419,,,
-337,1,-317.9043,-4.7733,1382440464,,,
-337,1,-320.2598,0.668,1382440509,,,
-337,1,-318.2666,2.697,1382440538,,,
-337,1,-314.5409,3.5072,1382440569,,,
-337,1,-312.8056,-2.097,1382440601,,,
-337,1,-308.8363,-12.778,1382440628,,,
-337,1,-321.0013,-5.585,1382440673,,,
-337,1,-322.0639,-0.1824,1382440704,,,
-337,1,-322.1506,3.6459,1382440718,,,
-337,1,-322.0353,6.9029,1382440763,,,
-337,1,-320.1629,1.918,1382440808,,,
-337,1,-317.3535,-2.9691,1382440839,,,
-337,1,-316.4739,0.028,1382440869,,,
-337,1,-314.3869,7.1467,1382440899,,,
-337,1,-321.2651,9.0666,1382440943,,,
-337,1,-323.0488,7.19,1382440974,,,
-337,1,-326.7915,-10.5767,1382441004,,,
-337,1,-327.1927,-10.9153,1382441019,,,
-337,1,-329.2761,-6.099,1382441064,,,
-337,1,-322.987,8.4502,1382441109,,,
-337,1,-321.5161,9.0047,1382441139,,,
-337,1,-321.2342,9.3746,1382441171,,,
-337,1,-324.6325,6.9425,1382441200,,,
-337,1,-321.6854,7.7615,1382441229,,,
-337,1,-322.7228,-1.1164,1382441274,,,
-337,1,-320.8344,0.4693,1382441303,,,
-337,1,-320.0515,-0.9202,1382441319,,,
-337,1,-323.2465,9.6661,1382441364,,,
-337,1,-324.7749,6.5428,1382441411,,,
-337,1,-328.5719,-8.5344,1382441438,,,
-337,1,-324.837,-9.9054,1382441471,,,
-337,1,-317.2318,-0.6746,1382441500,,,
-337,1,-319.4891,-4.7522,1382441528,,,
-337,1,-316.6659,-8.5911,1382441573,,,
-337,1,-321.9603,-13.3043,1382441604,,,
-337,1,-323.0721,-13.0065,1382441618,,,
-337,1,-324.1845,-12.5118,1382441663,,,
-337,1,-317.8657,-6.5719,1382441708,,,
-337,1,-316.1849,-4.4444,1382441739,,,
-337,1,-316.8251,-4.8909,1382441769,,,
-337,1,-319.3636,-10.9227,1382441799,,,
-337,1,-322.0762,-14.0721,1382441843,,,
-337,1,-320.6922,-15.4291,1382441874,,,
-337,1,-321.4372,-16.3328,1382441893,,,
-1,1,-314.9705,-19.6723,1382441920,,,
-1,1,-309.3264,-22.2506,1382441978,,,
-1,1,-82.5837,-17.7352,1382442009,,,
-1,1,-58.1823,-18.675,1382442039,,,
-1,1,-47.5427,-7.7821,1382442067,,,
-1,1,-51.7354,-20.6977,1382442100,,,
-1,1,-16.4134,-15.4816,1382442144,,,
-1,1,-7.8409,-18.9971,1382442174,,,
-1,1,0.7111,-20.1434,1382442203,,,
-1,1,7.1587,-10.4455,1382442219,,,
-1,1,9.8097,-7.3054,1382442264,,,
-1,1,13.1346,-6.1497,1382442310,,,
-1,1,7.7481,7.3557,1382442338,,,
-1,1,6.9118,14.2325,1382442369,,,
-1,1,10.1428,11.4328,1382442400,,,
-1,1,22.5927,-4.8349,1382442444,,,
-1,1,22.6892,-5.9861,1382442473,,,
-1,1,21.441,-6.2085,1382442504,,,
-1,1,21.2439,-6.2824,1382442518,,,
-1,1,17.2939,-8.599,1382442563,,,
-1,1,19.7927,-18.5535,1382442610,,,
-1,1,20.3749,-19.8483,1382442639,,,
-1,1,22.0638,-18.9181,1382442669,,,
-1,1,21.9619,-3.8014,1382442699,,,
-1,1,21.7301,-2.4679,1382442743,,,
-1,1,16.295,0.609,1382442776,,,
-1,1,25.0509,-6.5386,1382442804,,,
-1,1,27.2587,-7.2702,1382442819,,,
-1,1,28.6408,-0.8656,1382442878,,,
-1,1,32.1546,-1.8006,1382442909,,,
-1,1,39.1866,-4.2078,1382442939,,,
-1,1,25.9107,3.6816,1382442968,,,
-1,1,21.8088,-3.1071,1382443013,,,
-1,1,19.5873,-3.1148,1382443044,,,
-1,1,19.3264,-4.6626,1382443074,,,
-1,1,29.4048,0.8816,1382443103,,,
-1,1,30.2279,2.0552,1382443119,,,
-1,1,35.3125,2.7429,1382443164,,,
-1,1,31.6268,7.1492,1382443209,,,
-1,1,36.5799,15.3919,1382443239,,,
-1,1,33.6661,7.4952,1382443269,,,
-1,1,21.3213,-3.071,1382443300,,,
-1,1,13.9893,-3.2375,1382443345,,,
-1,1,1.7974,-13.1056,1382443373,,,
-1,1,11.484,-9.4786,1382443404,,,
-1,1,18.1486,-8.09,1382443418,,,
-1,1,22.8913,-12.5606,1382443468,,,
-1,1,22.8913,-12.5606,1382443498,,,
-1,1,22.8913,-12.5606,1382443528,,,
-1,1,63.5992,1.0923,1382443570,,,
-1,1,63.5992,1.0923,1382443603,,,
-1,1,80.9487,-53.6482,1382443642,,,
-1,1,33.156,-19.881,1382443674,,,
-1,1,10.0492,-2.3545,1382443705,,,
-1,1,16.4354,0.1837,1382443719,,,
-1,1,12.5646,1.135,1382443778,,,
-1,1,4.4487,-0.0372,1382443809,,,
-1,1,5.2681,0.2443,1382443841,,,
-1,1,27.3575,18.0187,1382443870,,,
-1,1,31.2586,21.8663,1382443900,,,
-1,1,30.1088,23.1739,1382443944,,,
-1,1,34.2742,15.9606,1382443974,,,
-1,1,33.7153,14.8554,1382444003,,,
-1,1,29.3961,8.2711,1382444019,,,
-1,1,14.1131,-6.5726,1382444079,,,
-1,1,15.0122,-22.6522,1382444109,,,
-1,1,13.4222,-8.9763,1382444138,,,
-1,1,17.0442,-5.8244,1382444169,,,
-1,1,16.7154,-1.4149,1382444214,,,
-1,1,20.3047,-2.585,1382444244,,,
-1,1,17.4717,-3.1764,1382444273,,,
-1,1,17.0344,-9.4502,1382444304,,,
-1,1,17.363,-13.0823,1382444318,,,
